,Code,deaths,X2018.people.per.sq..km,Mean_ann_earnings,median_age_2018,pm25_5yAvg,no2_5yAvg,o3_5yAvg,pm10_5yAvg,nox_5yAvg,cases,earnings_5ya.x,pop_dens_5ya,age_5ya.x,earnings_5ya.y,age_5ya.y,earnings_5ya,age_5ya,Area code,Cumulative lab-confirmed cases
267,E07000243,4,3379,29805,38.1,10.734326,18.591881,3.6122318999999994,15.869643,27.306818,93,27626.4,3358,38.1,27626.4,38.1,27626.4,38.1,E07000243,93
268,E08000001,62,2041,24501,38.8,9.4970104,22.618238,1.3381553999999998,13.969397,34.359459,388,23362.8,2031,38.9,23362.8,38.9,23362.8,38.9,E08000001,388
269,E08000001,62,2041,24501,38.8,9.4970104,22.618238,1.3381553999999998,13.969397,34.359459,388,23362.8,2031,38.9,23362.8,38.9,23362.8,38.9,E08000001,388
270,E08000002,51,1911,27123,40.4,9.241408300000002,18.704883,3.4039693,13.156281,29.492665000000002,289,26665.2,1901,40.5,26665.2,40.5,26665.2,40.5,E08000002,289
271,E08000002,51,1911,27123,40.4,9.241408300000002,18.704883,3.4039693,13.156281,29.492665000000002,289,26665.2,1901,40.5,26665.2,40.5,26665.2,40.5,E08000002,289
272,E08000003,106,4735,25239,30.0,9.653284699999999,28.617765000000002,0.74548939,14.499879,46.526342,682,23857.6,4664,30.1,23857.6,30.1,23857.6,30.1,E08000003,682
273,E08000003,106,4735,25239,30.0,9.653284699999999,28.617765000000002,0.74548939,14.499879,46.526342,682,23857.6,4664,30.1,23857.6,30.1,23857.6,30.1,E08000003,682
274,E08000004,75,1655,23601,37.1,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,434,23172.2,1636,37.1,23172.2,37.1,23172.2,37.1,E08000004,434
275,E08000004,75,1655,23601,37.1,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,434,23172.2,1636,37.1,23172.2,37.1,23172.2,37.1,E08000004,434
276,E08000005,71,1391,24755,38.1,8.9145562,19.893210999999997,1.4934771,13.186888,29.451479,316,24113.6,1375,38.2,24113.6,38.2,24113.6,38.2,E08000005,316
277,E08000005,71,1391,24755,38.1,8.9145562,19.893210999999997,1.4934771,13.186888,29.451479,316,24113.6,1375,38.2,24113.6,38.2,24113.6,38.2,E08000005,316
278,E08000006,137,2617,24908,35.0,9.5866614,24.59471,1.13617435,14.266425,38.333762,410,24212.4,2571,35.1,24212.4,35.1,24212.4,35.1,E08000006,410
279,E08000006,137,2617,24908,35.0,9.5866614,24.59471,1.13617435,14.266425,38.333762,410,24212.4,2571,35.1,24212.4,35.1,24212.4,35.1,E08000006,410
280,E08000007,100,2315,30372,42.5,9.5657031,23.957570999999998,1.18486088,14.055133999999999,36.838260999999996,475,28246.2,2302,42.6,28246.2,42.6,28246.2,42.6,E08000007,475
281,E08000007,100,2315,30372,42.5,9.5657031,23.957570999999998,1.18486088,14.055133999999999,36.838260999999996,475,28246.2,2302,42.6,28246.2,42.6,28246.2,42.6,E08000007,475
282,E08000008,75,2183,23571,40.2,9.3104403,21.497457999999998,1.2919903999999998,13.477492000000002,32.516094,279,22479.2,2167,40.5,22479.2,40.5,22479.2,40.5,E08000008,279
283,E08000008,75,2183,23571,40.2,9.3104403,21.497457999999998,1.2919903999999998,13.477492000000002,32.516094,279,22479.2,2167,40.5,22479.2,40.5,22479.2,40.5,E08000008,279
284,E08000009,46,2229,36338,40.6,8.3061348,15.9379,1.8040441000000003,12.348092,22.744773000000002,375,33052.2,2214,40.5,33052.2,40.5,33052.2,40.5,E08000009,375
285,E08000009,46,2229,36338,40.6,8.3061348,15.9379,1.8040441000000003,12.348092,22.744773000000002,375,33052.2,2214,40.5,33052.2,40.5,33052.2,40.5,E08000009,375
286,E08000010,52,1733,25597,42.2,8.449407199999998,17.031253,1.8439193,12.420800999999999,24.729791,359,24280.8,1724,42.0,24280.8,42.0,24280.8,42.0,E08000010,359
287,E08000010,52,1733,25597,42.2,8.449407199999998,17.031253,1.8439193,12.420800999999999,24.729791,359,24280.8,1724,42.0,24280.8,42.0,24280.8,42.0,E08000010,359
288,E08000011,24,1729,25101,39.6,8.9852059,18.176605,1.9399015,13.618129000000001,26.374337,296,23780.8,1716,40.2,23780.8,40.2,23780.8,40.2,E08000011,296
289,E08000011,24,1729,25101,39.6,8.9852059,18.176605,1.9399015,13.618129000000001,26.374337,296,23780.8,1716,40.2,23780.8,40.2,23780.8,40.2,E08000011,296
290,E08000012,213,4424,25557,34.7,8.6602219,23.244769,1.5150306,12.837555,35.826435,897,24875.0,4363,34.9,24875.0,34.9,24875.0,34.9,E08000012,897
291,E08000012,213,4424,25557,34.7,8.6602219,23.244769,1.5150306,12.837555,35.826435,897,24875.0,4363,34.9,24875.0,34.9,24875.0,34.9,E08000012,897
292,E08000013,35,1320,25877,43.0,8.9779252,19.437595,1.7095407,13.07929,28.980031,376,24381.6,1312,42.9,24381.6,42.9,24381.6,42.9,E08000013,376
293,E08000013,35,1320,25877,43.0,8.9779252,19.437595,1.7095407,13.07929,28.980031,376,24381.6,1312,42.9,24381.6,42.9,24381.6,42.9,E08000013,376
294,E08000014,89,1777,25897,46.4,8.2370875,13.0655891,2.3364092,12.637636,18.193959,477,24600.2,1755,45.9,24600.2,45.9,24600.2,45.9,E08000014,477
295,E08000014,89,1777,25897,46.4,8.2370875,13.0655891,2.3364092,12.637636,18.193959,477,24600.2,1755,45.9,24600.2,45.9,24600.2,45.9,E08000014,477
296,E08000015,116,2058,26766,44.3,7.542381,11.044175599999999,2.6059577000000003,11.817689,15.052657,551,26440.2,2005,44.0,26440.2,44.0,26440.2,44.0,E08000015,551
297,E08000015,116,2058,26766,44.3,7.542381,11.044175599999999,2.6059577000000003,11.817689,15.052657,551,26440.2,2005,44.0,26440.2,44.0,26440.2,44.0,E08000015,551
298,E08000016,55,745,25394,42.5,8.4585658,16.920314,1.70269852,12.589036,24.890707,336,23872.4,737,42.4,23872.4,42.4,23872.4,42.4,E08000016,336
299,E08000016,55,745,25394,42.5,8.4585658,16.920314,1.70269852,12.589036,24.890707,336,23872.4,737,42.4,23872.4,42.4,23872.4,42.4,E08000016,336
300,E08000017,35,547,24590,41.3,9.430042599999998,19.454632,1.8918504,14.401685999999998,28.936415000000004,231,23357.2,543,41.3,23357.2,41.3,23357.2,41.3,E08000017,231
301,E08000017,35,547,24590,41.3,9.430042599999998,19.454632,1.8918504,14.401685999999998,28.936415000000004,231,23357.2,543,41.3,23357.2,41.3,23357.2,41.3,E08000017,231
302,E08000018,55,924,24152,42.1,9.5106935,23.773429,1.2453332000000001,14.040769000000001,37.429849,350,23240.4,917,42.2,23240.4,42.2,23240.4,42.2,E08000018,350
303,E08000018,55,924,24152,42.1,9.5106935,23.773429,1.2453332000000001,14.040769000000001,37.429849,350,23240.4,917,42.2,23240.4,42.2,23240.4,42.2,E08000018,350
304,E08000019,115,1583,25706,35.4,8.8728069,22.23027,1.3158125,13.043908,34.169546999999994,1306,24071.8,1564,35.7,24071.8,35.7,24071.8,35.7,E08000019,1306
305,E08000019,115,1583,25706,35.4,8.8728069,22.23027,1.3158125,13.043908,34.169546999999994,1306,24071.8,1564,35.7,24071.8,35.7,24071.8,35.7,E08000019,1306
306,E08000021,66,2646,28350,32.4,7.72750854,21.9876402,1.3767015,11.669198699999999,33.1724586,570,26268.6,2603,32.8,26268.6,32.8,26268.6,32.8,E08000021,570
307,E08000021,66,2646,28350,32.4,7.72750854,21.9876402,1.3767015,11.669198699999999,33.1724586,570,26268.6,2603,32.8,26268.6,32.8,26268.6,32.8,E08000021,570
308,E08000022,27,2502,27296,43.4,7.5214416,15.629445,1.901577836,11.8279016,22.1908128,299,25197.0,2485,43.2,25197.0,43.2,25197.0,43.2,E08000022,299
309,E08000022,27,2502,27296,43.4,7.5214416,15.629445,1.901577836,11.8279016,22.1908128,299,25197.0,2485,43.2,25197.0,43.2,25197.0,43.2,E08000022,299
310,E08000023,31,2334,25656,43.5,7.61796332,17.678519,1.824733786,11.5972192,25.7544706,218,24717.6,2321,43.5,24717.6,43.5,24717.6,43.5,E08000023,218
311,E08000023,31,2334,25656,43.5,7.61796332,17.678519,1.824733786,11.5972192,25.7544706,218,24717.6,2321,43.5,24717.6,43.5,24717.6,43.5,E08000023,218
312,E08000024,114,2018,23743,42.2,7.63110846,17.5725842,1.9881838680000001,11.6533856,25.4057448,631,23233.0,2017,42.2,23233.0,42.2,23233.0,42.2,E08000024,631
313,E08000024,114,2018,23743,42.2,7.63110846,17.5725842,1.9881838680000001,11.6533856,25.4057448,631,23233.0,2017,42.2,23233.0,42.2,23233.0,42.2,E08000024,631
314,E08000025,501,4262,26332,32.6,11.741391,30.600169,1.1231200000000001,17.405468,51.074462,1866,24941.2,4209,32.7,24941.2,32.7,24941.2,32.7,E08000025,1866
315,E08000025,501,4262,26332,32.6,11.741391,30.600169,1.1231200000000001,17.405468,51.074462,1866,24941.2,4209,32.7,24941.2,32.7,24941.2,32.7,E08000025,1866
316,E08000026,106,3718,27628,32.1,11.065928999999999,23.607412,2.0759364,16.039635999999998,36.588115,402,25544.2,3600,32.7,25544.2,32.7,25544.2,32.7,E08000026,402
317,E08000026,106,3718,27628,32.1,11.065928999999999,23.607412,2.0759364,16.039635999999998,36.588115,402,25544.2,3600,32.7,25544.2,32.7,25544.2,32.7,E08000026,402
318,E08000027,120,3273,25792,42.1,10.847311999999999,21.674546,2.2796814,15.6997,32.778234999999995,441,24766.8,3252,42.2,24766.8,42.2,24766.8,42.2,E08000027,441
319,E08000027,120,3273,25792,42.1,10.847311999999999,21.674546,2.2796814,15.6997,32.778234999999995,441,24766.8,3252,42.2,24766.8,42.2,24766.8,42.2,E08000027,441
320,E08000028,139,3826,23451,36.5,11.966264,27.220390000000002,1.5492214,17.45255,43.768543,566,22550.6,3778,36.4,22550.6,36.4,22550.6,36.4,E08000028,566
321,E08000028,139,3826,23451,36.5,11.966264,27.220390000000002,1.5492214,17.45255,43.768543,566,22550.6,3778,36.4,22550.6,36.4,22550.6,36.4,E08000028,566
322,E08000029,82,1205,33596,43.3,10.088001,20.786076,2.4259686,14.624664000000001,31.183037,348,31585.6,1195,43.4,31585.6,43.4,31585.6,43.4,E08000029,348
323,E08000029,82,1205,33596,43.3,10.088001,20.786076,2.4259686,14.624664000000001,31.183037,348,31585.6,1195,43.4,31585.6,43.4,31585.6,43.4,E08000029,348
324,E08000030,136,2725,22988,38.2,11.50158,23.627712,1.974055,16.837314000000003,36.455678999999996,564,22007.4,2691,38.6,22007.4,38.6,22007.4,38.6,E08000030,564
325,E08000030,136,2725,22988,38.2,11.50158,23.627712,1.974055,16.837314000000003,36.455678999999996,564,22007.4,2691,38.6,22007.4,38.6,22007.4,38.6,E08000030,564
326,E08000031,142,3773,23714,37.7,10.760344400000001,23.012566,2.0510155,15.580035,35.536401,451,23561.0,3724,37.8,23561.0,37.8,23561.0,37.8,E08000031,451
327,E08000031,142,3773,23714,37.7,10.760344400000001,23.012566,2.0510155,15.580035,35.536401,451,23561.0,3724,37.8,23561.0,37.8,23561.0,37.8,E08000031,451
328,E08000032,103,1466,25263,36.2,9.803576199999998,22.956835,1.3914688999999998,14.273631,35.237531,413,24019.0,1456,35.8,24019.0,35.8,24019.0,35.8,E08000032,413
329,E08000032,103,1466,25263,36.2,9.803576199999998,22.956835,1.3914688999999998,14.273631,35.237531,413,24019.0,1456,35.8,24019.0,35.8,24019.0,35.8,E08000032,413
330,E08000033,36,577,25656,42.2,7.0488650999999996,9.6963522,2.1705286,10.1384644,13.123226999999998,142,24800.2,575,42.0,24800.2,42.0,24800.2,42.0,E08000033,142
331,E08000033,36,577,25656,42.2,7.0488650999999996,9.6963522,2.1705286,10.1384644,13.123226999999998,142,24800.2,575,42.0,24800.2,42.0,24800.2,42.0,E08000033,142
332,E08000034,85,1074,25982,39.4,8.743591,18.24934,1.5824208999999998,12.684633999999999,26.964693,321,24890.0,1066,39.2,24890.0,39.2,24890.0,39.2,E08000034,321
333,E08000034,85,1074,25982,39.4,8.743591,18.24934,1.5824208999999998,12.684633999999999,26.964693,321,24890.0,1066,39.2,24890.0,39.2,24890.0,39.2,E08000034,321
334,E08000035,133,1430,27571,35.4,10.164862800000002,26.57757,1.19202665,15.088911999999999,42.338390999999994,632,26555.8,1416,35.6,26555.8,35.6,26555.8,35.6,E08000035,632
335,E08000035,133,1430,27571,35.4,10.164862800000002,26.57757,1.19202665,15.088911999999999,42.338390999999994,632,26555.8,1416,35.6,26555.8,35.6,26555.8,35.6,E08000035,632
336,E08000036,94,1019,24190,41.8,8.7385212,18.561603,1.7627821,13.101237,27.310980999999998,307,23294.6,1003,42.1,23294.6,42.1,23294.6,42.1,E08000036,307
337,E08000036,94,1019,24190,41.8,8.7385212,18.561603,1.7627821,13.101237,27.310980999999998,307,23294.6,1003,42.1,23294.6,42.1,23294.6,42.1,E08000036,307
338,E08000037,62,1423,24462,41.3,7.80897094,21.961577,1.4022208999999999,11.7702864,33.157732,427,24149.2,1419,41.4,24149.2,41.4,24149.2,41.4,E08000037,427
339,E08000037,62,1423,24462,41.3,7.80897094,21.961577,1.4022208999999999,11.7702864,33.157732,427,24149.2,1419,41.4,24149.2,41.4,24149.2,41.4,E08000037,427
340,E09000002,95,5871,27104,32.3,12.134998,21.678691,3.1858216,17.643172,32.749748,319,25575.8,5751,32.1,25575.8,32.1,25575.8,32.1,E09000002,319
341,E09000002,95,5871,27104,32.3,12.134998,21.678691,3.1858216,17.643172,32.749748,319,25575.8,5751,32.1,25575.8,32.1,25575.8,32.1,E09000002,319
342,E09000003,227,4520,37872,37.0,10.664088000000001,18.285064000000002,3.5259157999999995,15.512660999999998,26.717298,954,35462.4,4444,36.5,35462.4,36.5,35462.4,36.5,E09000003,954
343,E09000003,227,4520,37872,37.0,10.664088000000001,18.285064000000002,3.5259157999999995,15.512660999999998,26.717298,954,35462.4,4444,36.5,35462.4,36.5,35462.4,36.5,E09000003,954
344,E09000004,98,4082,34243,38.8,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,421,32963.0,4043,38.8,32963.0,38.8,32963.0,38.8,E09000004,421
345,E09000004,98,4082,34243,38.8,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,421,32963.0,4043,38.8,32963.0,38.8,32963.0,38.8,E09000004,421
346,E09000005,255,7652,30990,35.3,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,1020,30566.6,7555,34.7,30566.6,34.7,30566.6,34.7,E09000005,1020
347,E09000005,255,7652,30990,35.3,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,1020,30566.6,7555,34.7,30566.6,34.7,30566.6,34.7,E09000005,1020
348,E09000006,129,2205,42970,40.6,11.110861,19.326467,3.2625772,16.099772,28.478915999999998,755,41846.2,2184,40.5,41846.2,40.5,41846.2,40.5,E09000006,755
349,E09000006,129,2205,42970,40.6,11.110861,19.326467,3.2625772,16.099772,28.478915999999998,755,41846.2,2184,40.5,41846.2,40.5,41846.2,40.5,E09000006,755
350,E09000007,81,12035,59681,33.9,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,432,49317.0,11586,33.8,49317.0,33.8,49317.0,33.8,E09000007,432
351,E09000007,81,12035,59681,33.9,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,432,49317.0,11586,33.8,49317.0,33.8,49317.0,33.8,E09000007,432
352,E09000008,222,4455,34732,37.4,11.794322,22.422593,2.7451784,17.279614000000002,34.067118,987,31751.0,4427,36.8,31751.0,36.8,31751.0,36.8,E09000008,987
353,E09000008,222,4455,34732,37.4,11.794322,22.422593,2.7451784,17.279614000000002,34.067118,987,31751.0,4427,36.8,31751.0,36.8,31751.0,36.8,E09000008,987
354,E09000009,177,6157,38361,36.7,12.376947999999999,29.540090999999997,1.7895723999999997,18.256389000000002,48.592071999999995,744,34341.0,6177,35.9,34341.0,35.9,34341.0,35.9,E09000009,744
355,E09000009,177,6157,38361,36.7,12.376947999999999,29.540090999999997,1.7895723999999997,18.256389000000002,48.592071999999995,744,34341.0,6177,35.9,34341.0,35.9,34341.0,35.9,E09000009,744
356,E09000010,181,4130,31556,36.1,11.301083,19.721368,3.3756733999999997,16.475529,29.228234000000004,552,30505.0,4094,35.6,30505.0,35.6,30505.0,35.6,E09000010,552
357,E09000010,181,4130,31556,36.1,11.301083,19.721368,3.3756733999999997,16.475529,29.228234000000004,552,30505.0,4094,35.6,30505.0,35.6,30505.0,35.6,E09000010,552
358,E09000011,112,6046,41664,34.7,12.419939999999999,28.521953000000003,1.90245743,18.476589,46.075363,467,38331.6,5917,34.3,38331.6,34.3,38331.6,34.3,E09000011,467
359,E09000011,112,6046,41664,34.7,12.419939999999999,28.521953000000003,1.90245743,18.476589,46.075363,467,38331.6,5917,34.3,38331.6,34.3,38331.6,34.3,E09000011,467
360,E09000012,122,14681,34129,33.0,13.140414000000002,32.933899,1.37220514,19.900953,55.322724,489,33744.8,14364,32.4,33744.8,32.4,33744.8,32.4,E09000012,489
361,E09000012,122,14681,34129,33.0,13.140414000000002,32.933899,1.37220514,19.900953,55.322724,489,33744.8,14364,32.4,33744.8,32.4,33744.8,32.4,E09000012,489
362,E09000013,87,11308,52965,34.8,12.889769,32.098306,1.52859605,19.282038,53.793856000000005,388,48961.8,11168,34.3,48961.8,34.3,48961.8,34.3,E09000013,388
363,E09000013,87,11308,52965,34.8,12.889769,32.098306,1.52859605,19.282038,53.793856000000005,388,48961.8,11168,34.3,48961.8,34.3,48961.8,34.3,E09000013,388
364,E09000014,153,9143,35201,35.4,12.462926,27.278375,2.2622579,18.503460999999998,43.29585,425,33264.4,9095,34.6,33264.4,34.6,33264.4,34.6,E09000014,425
365,E09000014,153,9143,35201,35.4,12.462926,27.278375,2.2622579,18.503460999999998,43.29585,425,33264.4,9095,34.6,33264.4,34.6,33264.4,34.6,E09000014,425
366,E09000015,197,4957,35683,38.0,11.282248,21.529002,2.9839331000000002,16.319785,32.673344,654,33158.4,4924,37.4,33158.4,37.4,33158.4,37.4,E09000015,654
367,E09000015,197,4957,35683,38.0,11.282248,21.529002,2.9839331000000002,16.319785,32.673344,654,33158.4,4924,37.4,33158.4,37.4,33158.4,37.4,E09000015,654
368,E09000016,122,2295,32382,39.2,12.902364,34.529892,1.10084968,19.371801,59.7363,445,32577.2,2258,39.7,32577.2,39.7,32577.2,39.7,E09000016,445
369,E09000016,122,2295,32382,39.2,12.902364,34.529892,1.10084968,19.371801,59.7363,445,32577.2,2258,39.7,32577.2,39.7,32577.2,39.7,E09000016,445
370,E09000017,143,2635,30167,35.9,11.251489,22.755731,2.8178679,16.388235,34.655861,510,31070.0,2595,35.5,31070.0,35.5,31070.0,35.5,E09000017,510
371,E09000017,143,2635,30167,35.9,11.251489,22.755731,2.8178679,16.388235,34.655861,510,31070.0,2595,35.5,31070.0,35.5,31070.0,35.5,E09000017,510
372,E09000018,106,4837,32699,36.0,11.808638,25.316942,2.3873911,17.191737,39.871155,484,32624.6,4795,35.3,32624.6,35.3,32624.6,35.3,E09000018,484
373,E09000018,106,4837,32699,36.0,11.808638,25.316942,2.3873911,17.191737,39.871155,484,32624.6,4795,35.3,32624.6,35.3,32624.6,35.3,E09000018,484
374,E09000019,77,16097,53343,32.1,13.430026999999999,37.355227,0.80875992,20.342073000000003,66.43306,330,48398.0,15679,32.1,48398.0,32.1,48398.0,32.1,E09000019,330
375,E09000019,77,16097,53343,32.1,13.430026999999999,37.355227,0.80875992,20.342073000000003,66.43306,330,48398.0,15679,32.1,48398.0,32.1,48398.0,32.1,E09000019,330
376,E09000021,37,4709,41573,37.2,11.257067,21.858956,2.7993732999999996,16.262486,33.187248,297,40027.2,4658,36.6,40027.2,36.6,40027.2,36.6,E09000021,297
377,E09000021,37,4709,41573,37.2,11.257067,21.858956,2.7993732999999996,16.262486,33.187248,297,40027.2,4658,36.6,40027.2,36.6,40027.2,36.6,E09000021,297
378,E09000022,141,12156,42092,33.1,13.704021,45.006248,0.18187262,20.586006,85.774638,887,36547.4,12034,32.7,36547.4,32.7,36547.4,32.7,E09000022,887
379,E09000022,141,12156,42092,33.1,13.704021,45.006248,0.18187262,20.586006,85.774638,887,36547.4,12034,32.7,36547.4,32.7,36547.4,32.7,E09000022,887
380,E09000023,152,8636,35379,35.0,12.426378,26.584139,2.2952405,18.382954,41.767914000000005,684,33303.8,8511,34.5,33303.8,34.5,33303.8,34.5,E09000023,684
381,E09000023,152,8636,35379,35.0,12.426378,26.584139,2.2952405,18.382954,41.767914000000005,684,33303.8,8511,34.5,33303.8,34.5,33303.8,34.5,E09000023,684
382,E09000024,102,5480,45195,37.1,12.187732,23.488910999999998,2.5754644,17.732212,36.076128999999995,489,43352.8,5475,36.3,43352.8,36.3,43352.8,36.3,E09000024,489
383,E09000024,102,5480,45195,37.1,12.187732,23.488910999999998,2.5754644,17.732212,36.076128999999995,489,43352.8,5475,36.3,43352.8,36.3,43352.8,36.3,E09000024,489
384,E09000025,168,9723,28129,31.9,13.234772,29.805792999999998,1.8857272,19.738968,48.366301,744,26142.0,9494,31.2,26142.0,31.2,26142.0,31.2,E09000025,744
385,E09000025,168,9723,28129,31.9,13.234772,29.805792999999998,1.8857272,19.738968,48.366301,744,26142.0,9494,31.2,26142.0,31.2,26142.0,31.2,E09000025,744
386,E09000026,157,5386,34970,35.5,12.691722,28.495943,2.1606312,19.049323,45.530004,499,34837.2,5330,34.9,34837.2,34.9,34837.2,34.9,E09000026,499
387,E09000026,157,5386,34970,35.5,12.691722,28.495943,2.1606312,19.049323,45.530004,499,34837.2,5330,34.9,34837.2,34.9,34837.2,34.9,E09000026,499
388,E09000027,64,3430,58327,40.7,11.156723,21.559959,2.8946109,16.112473,32.664473,280,54154.8,3407,40.0,54154.8,40.0,54154.8,40.0,E09000027,280
389,E09000027,64,3430,58327,40.7,11.156723,21.559959,2.8946109,16.112473,32.664473,280,54154.8,3407,40.0,54154.8,40.0,54154.8,40.0,E09000027,280
390,E09000028,136,10992,37769,33.4,13.644788,44.034353,0.24453929,20.557892000000002,83.187956,950,36855.0,10815,32.9,36855.0,32.9,36855.0,32.9,E09000028,950
391,E09000028,136,10992,37769,33.4,13.644788,44.034353,0.24453929,20.557892000000002,83.187956,950,36855.0,10815,32.9,36855.0,32.9,36855.0,32.9,E09000028,950
392,E09000029,74,4665,33941,39.2,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,432,31303.8,4614,38.9,31303.8,38.9,31303.8,38.9,E09000029,432
393,E09000029,74,4665,33941,39.2,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,432,31303.8,4614,38.9,31303.8,38.9,31303.8,38.9,E09000029,432
394,E09000030,105,16057,45798,31.3,10.3573169,12.727674,4.1232212,14.98763,17.778522,477,41973.0,15427,30.7,41973.0,30.7,41973.0,30.7,E09000030,477
395,E09000030,105,16057,45798,31.3,10.3573169,12.727674,4.1232212,14.98763,17.778522,477,41973.0,15427,30.7,41973.0,30.7,41973.0,30.7,E09000030,477
396,E09000031,116,7130,32167,34.9,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,526,29851.8,7051,34.3,29851.8,34.3,29851.8,34.3,E09000031,526
397,E09000031,116,7130,32167,34.9,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,526,29851.8,7051,34.3,29851.8,34.3,29851.8,34.3,E09000031,526
398,E09000032,112,9528,57605,33.9,12.295616,27.220236,2.1649345,18.246782,43.183613,742,52749.4,9424,33.4,52749.4,33.4,52749.4,33.4,E09000032,742
399,E09000032,112,9528,57605,33.9,12.295616,27.220236,2.1649345,18.246782,43.183613,742,52749.4,9424,33.4,52749.4,33.4,52749.4,33.4,E09000032,742
400,E09000033,102,11883,77504,36.1,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,490,67889.2,11418,35.8,67889.2,35.8,67889.2,35.8,E09000033,490
401,E09000033,102,11883,77504,36.1,3.24960724,2.1549931,1.412330996,5.53599874,2.73893922,490,67889.2,11418,35.8,67889.2,35.8,67889.2,35.8,E09000033,490
